user_shop_id,buying_time,user_name,name,location,following_count,portrait,user_create_time
151829380,1637800143,elsarfni,elsarfni,KAB. AGAM,131,,1559171956
18229977,1637747814,anissa10,preloved.storeplg,KOTA PALEMBANG,248,7a4862a0b82b59ed494202f74c66a5a1,1489549432
287092196,1637640992,dua_2an,ofck2xhoup,KOTA BEKASI,36,454fc9e4f12129de993641e466ae08d0,1595209645
36437201,1637980735,renrenks,renrenks,KAB. SUMEDANG,114,6f44558265cffa03a6c4687631a73174,1506555474
291326489,1637928100,yedidachr28,itej1tj1k3,KOTA JAKARTA TIMUR,30,fdb6af70600625078a75c18aca3b9e1c,1596256261
348266098,1637750831,monaliza6,ybwkt26bzq,KOTA TANGERANG,55,db323c2420a31726b24d628411cccea1,1606810048
400163066,1637645613,vanval.2423,hk647p8evu,KOTA JAKARTA BARAT,43,436629cd5e122e4cfe9d148f426cdbef,1615295969
2538090,1637651973,doublechocolate,Teespace.id,KOTA JAKARTA BARAT,53,fc35046268032ebc20d759822e67dcd7,1451649457
4239347,1637949525,julielienardo,julielienardo,KOTA MAKASSAR,842,,1458885975
15689115,1638083884,maulagi.ri,maulagi.ri,KOTA TANGERANG,24,d7ba3fa0f98465c52b0366919061c635,1485411250
313411837,1637905877,rzkhhh,11yndm031w2vygry7jc393nmv4d2,KOTA JAKARTA BARAT,105,,1600841740
52100909,1637678349,riaregina46,riaregina46,KOTA JAKARTA BARAT,26,,1515751319
46720592,1637993680,fhitbach,fhitbach,KOTA MANADO,1208,721433736aeba99b1509cdb6828e7d94,1512610685
242429041,1638020032,olivia.12_,olivia.12_,KAB. BEKASI,104,d6e88c580ffadd1b781697d803646818,1586193804
56011113,1637830385,poppymarbun,poppymarbun,KAB. TANGERANG,456,75e9b4f5282b3f36c7da8e7a9629f3bf,1518137037
302995665,1638008992,renasn27,lg3uzfsq_h,KOTA BANDUNG,23,,1598783494
311142190,1637780503,iqbalmuhammad2020,sz0s6m3pfl,KOTA JAKARTA BARAT,31,,1600358189
114217791,1637998297,niniksumini,niniksumini,KOTA BEKASI,5,d1dafdadcfaa0199ce95601854c6398e,1544755984
393689809,1637300277,zaidakamalia14,zaidakamalia14,KOTA BEKASI,20,ad70c8876ff20603310145c5feeb1dd8,1614354222
33669730,1637723007,imaanisa,imaanisa,KOTA BANDUNG,111,,1504765706
70423504,1637529840,nanaxnia,nanaxnia,KOTA SURAKARTA (SOLO),89,6d03d92d452bc4b87902f7f7f5201d7f,1526854156
259742725,1637636776,yuniolshop.id,Yuniekasandi15,KAB. BEKASI,52,aa56f79640d92f132d4c86d4262e7d8c,1588998487
11107589,1637023743,fvizh,fvizh,KOTA BANDUNG,66,6efb14e02ce25161ac72995f3db254c0,1476552944
493020524,1637320471,keyshaalinda,keyshaalinda,KOTA JAKARTA SELATAN,30,4e1aa32b038d9f4587e928a8cf64ad78,1626709321
229323551,1637574983,di.nr,di.nr,KAB. CIAMIS,82,e88546c7594f20f403998c594a523971,1582200210
555208142,1637914265,intanlambogo2207,intanlambogo814,KOTA MAKASSAR,12,,1633434466
446642301,1638074814,indahstabil12,_c0g2fi_bh,KOTA PONTIANAK,54,,1621400930
25233451,1637919562,lestari_83,lestari_83,KOTA SEMARANG,183,33ba5e3a96e60bdfeae81a3421277689,1497256892
321556339,1637737984,adsaef,8rfcoy2zs4dt2jd3vc2t_6_q4tv8,KAB. SUMEDANG,38,ee385a9304e751f108dda2a7cd6ac7e3,1602445126
137789582,1637922436,suci__ps,suci__ps,KOTA JAKARTA TIMUR,131,52ade4318708df0facd84920575161e3,1554283824
232113122,1637658565,ardiribowo1,ardiribowo1,KOTA JAKARTA SELATAN,109,0e1bc44a6a53d5121e04f57bf8bb1e26,1583063342
202473439,1637231733,estuastuti,estuastuti,KAB. BANTUL,63,6f20aed734cddf8a97661efaaeba54f4,1574548035
206936003,1637904284,sus1t4,Sus1t4,KAB. LAMPUNG SELATAN,13,2eaae98709213004a6311d11eb432f49,1575728844
201252820,1638011809,anisaulfa20,Anisaulfa20,KAB. BANDUNG BARAT,1,1c71fae8d69a8b9d0f0f3ee677906e6a,1574166244
50031751,1638015590,janwati,janwati,KAB. BANDUNG BARAT,128,752372249238e1917cc2e36da6439b64,1514399939
212627680,1637901923,muhammadfatkhurr.01,muhammadfatkhurr.01,KOTA MALANG,44,501cd34f3886403c8a7c6b9eb5886715,1576903186
28552381,1637303871,vivihendymarlina,vivihendymarlina,KOTA BANDAR LAMPUNG,27,82d30f6c8913a2f7c88f23c073e3b53b,1500809799
1307520,1637743846,darra_as,darra_as,KOTA JAKARTA TIMUR,253,b143c5d65cc4c463b38d61c28329f725,1445687505
72876299,1637411667,yesi9832,yesi9832,KOTA MEDAN,201,e317c7dc175f54693e1ce5ebecdba2a6,1528001443
99706898,1637291089,anggieyuanatasya,AnggieYuanatasya,KOTA BANDUNG,80,acd4db768d1b5e7987cbd13f723145f7,1540830655
36801078,1637550476,novifebrianti15,novifebrianti15,KOTA DEPOK,804,7db129ad2ca76679fd7f174859b47437,1506784446
95405641,1637899757,dewi_murniii,dewi_murniii,KOTA PADANG,16,cd0ce29f9a818811405e94b80fb670f6,1539102267
120587860,1637747511,heryy55,heryy55,KOTA TANGERANG,2,,1547545490
131181306,1637851110,putri_htga,putri_htga,KOTA JAKARTA PUSAT,12,,1551773144
54440651,1637986136,dindaaputrimd,dindaaputrimd,KAB. SLEMAN,55,b1ab68f84f9201e021cead5846fbcdc0,1517207878
210563587,1638074128,rahma_rsd,rahma_rsd,KAB. SIDOARJO,109,a7aa2db4c2ff2ab74b2c28db87884376,1576326245
32291804,1637672533,yunilestaridewi,yunilestaridewi,KOTA JAKARTA PUSAT,64,259269b84a90c44116dafa468d4283e2,1503882772
361416636,1637308683,maynanda_safira,maynanda_safira,KAB. CIREBON,25,c296a5923c910cba38238073dee13d2d,1608598807
22887890,1638075782,ririysrh12,ririysrh12,KOTA PALEMBANG,92,35c2dd3c27a097e7dbc16896f5db30d5,1495252875
666613,1637971421,yuries.risqi,yuries.risqi,KOTA JAKARTA PUSAT,78,e842150eab6dc863c6aecf727a836f77,1441867061
112665258,1638015134,doelhadisenior,doelhadisenior,KAB. BREBES,14,1141af3a41c6cc6ff8be2b9a8e37db55,1544484476
15310234,1637159443,nancy.lestari,nancy.lestari,KOTA JAKARTA SELATAN,261,a8f11a06c7bd0677cb5eee5b27576473,1484667841
333700519,1637729155,annisaulftrr_,kic70ionrado73ic9v96ir_x2ka7,KAB. LAMPUNG UTARA,16,7a0b68e39b888cc36059efef8c27e09c,1604705034
267098345,1637987472,nadkaaa.p,nadkaaa.p,KOTA SERANG,40,0219978891c97a2a43d5630e0513b65f,1590556284
252116401,1637405764,ayuuwardh,ayuuwardh,KAB. KLUNGKUNG,11,,1587382594
286434155,1637574198,vhinarere,o2ouw9h9us,KOTA PALANGKA RAYA,4,1add70a0e218b5eb69bf17a5d7b007ea,1595042817
233995164,1637721054,is.ais,Is.Ais,KOTA JAKARTA BARAT,35,,1583580568
15764212,1637900381,judithgabriella,judithgabriella,KOTA JAKARTA TIMUR,270,,1485584528
14049305,1637634374,widyaanggraini_,Gallery Widya,KAB. SOLOK,409,ea8d02514c883b5a31751d5fdf18994d,1482204490
106146902,1637894914,clagripa,clagripa,KOTA BATAM,378,d927cac3e9453842616404dc2b300b8a,1542632903
326880857,1637752471,hidaaimrs,hidaaimrs,KAB. DEMAK,3,44edb14bafc86b490f8789c91dc64f30,1603493317
173182012,1637232833,karinteresya_.,KarinTeresya_.,KAB. BEKASI,40,7b39960af33c1b2da0ef55b0ba8866ee,1566807299
79640953,1637661811,selina.sf,selina.sf,KOTA BEKASI,8,50b2974dc1a6c285ec1ae258eac5e600,1531789838
58343657,1637741009,novisarihndyn,novisarihndyn,KOTA BOGOR,118,8debec1281feab447c78bf83994254f0,1519700743
131878467,1637494089,sabrinaazizah02,sabrinaazizah02,KOTA JAKARTA TIMUR,71,9f06a670888b9a2e130a92eeea106d92,1552017615
155059140,1637929786,clarahamdini02,clarahamdini02,KOTA JAKARTA SELATAN,68,2151eb10a0881df05e25c50b2181a86b,1560393259
63401669,1637378213,daru_kalijaga,daru_kalijaga,KOTA BEKASI,48,,1522667699
79822865,1637308421,widyakuntari24,widyakuntari24,KOTA MEDAN,309,96d8ac1a09cee85da7d5286f2507bb80,1531877582
45727648,1637921746,shemorastore,SheMora Store,KOTA CIMAHI,69,3f82f90b57b64d0585bbff8dba947d9f,1512045803
68198252,1637312615,mugix_19,mugix_19,KOTA SEMARANG,86,d60df825b951f549943507b0ed602eee,1525523108
37824877,1638069815,diyahpermataa,Diyahpermataa,KOTA JAMBI,495,ed3f41ebd4c7ff8f847eb1629bc3a11f,1507436707
79937844,1637914593,rindasutriani,rindasutriani,KAB. KUBU RAYA,127,a0d253bf7f52d8a3625d424abd439360,1531918703
398316885,1638003867,listyani88_,g_kpzjr6sx,KOTA SUKABUMI,8,b1624185cef6b156490a7cf43f79a915,1615014892
89815186,1637821252,isyenda_culinary,yeninurra1995,KOTA TASIKMALAYA,71,93fe40013251754239e595fbb9d0ba7e,1536587930
257143717,1637293324,purnamadewi6,purnamadewi6,KAB. JEMBRANA,3,bdaa3548cff351bfa5cf823b7faf134b,1588500667
95554547,1637749227,bigbody.beauty,hana_siro,KOTA JAKARTA BARAT,35,,1539163623
299799408,1637773529,angelynehutomo06,angelynehutomo06,KOTA MEDAN,165,3da7d326d400cab63cc461a66e09742c,1598085954
288741466,1637234114,0_2ygxaxlp,0_2ygxaxlp,KAB. BELITUNG,7,cbe1b6b61ae3ae6ddc8ec62ad31ffc08,1595598426
68268904,1637612660,chsya,healthypartner.id,KAB. TANGERANG,102,89ab9bf373a4e64edd1f0132112fab7f,1525575301
29262695,1637555530,yevinaedralintesalonika,yevinaedralintesalonika,KOTA MEDAN,189,132eaac144202ce4d7f9f63d84087024,1501498362
378910500,1637633886,itsmey21,itsmey21,KOTA JAKARTA PUSAT,38,1d2707391948613659d6146f7006a52e,1611659337
297443419,1637281303,kiaraalifah,kiaraalifah,KOTA JAKARTA TIMUR,5,9ffef25e712205d9c9ebc50ae8e02c2e,1597575243
216871333,1637930529,010120019.,010120019.,KAB. SLEMAN,16,d375ed32256014c3de6313fefab116d5,1578244755
116595192,1637593749,sekarayu_26,sekarayu_26,KAB. BANGKA BARAT,61,106619bd21a15bd201bb06137d6e4a99,1545757245
23422528,1637331672,roky_19,Christin172,KOTA MEDAN,508,0ce518d2d1500c41c79b9708d95101aa,1495789860
306036590,1637303334,aspan_ka,b63x51qd1j,KAB. BATANG HARI,36,febf54ddfc284fc9ebf421fbf639ad01,1599443209
506237288,1637930502,javacalawaraproduction,javacalawaraproduction,KAB. SIGI,64,d1b30a50b0a39f6aecb19366ab6d709a,1628343996
425563611,1637746327,wulan_afriliyani2604,wulan_afriliyani2604,KOTA JAKARTA UTARA,19,d3ffdfd7f05a14c3469dc2a422cb91e1,1618719297
113504528,1637632755,caca241299,caca241299,KAB. TANGERANG,5,3dee13ece1842aa22244edd227cfc621,1544611115
19679145,1637544412,utta888,utta312,KOTA MAKASSAR,92,dbebdb48b82e2eef0ef605ae929e84d4,1491359175
31947875,1637790189,sholihahnovitasari,sholihahnovitasari,KOTA BEKASI,119,0ecbf071f9d86e567a011b0cb227be6d,1503635614
82876527,1637581294,priskaalvionitaa,knitwear.kerinashop,KOTA JAKARTA BARAT,82,af32ecd222a007cf28b391f010ca5442,1533442411
173111533,1636791972,dewi_lestari392,Dewi_lestari392,KAB. BOGOR,29,4516920f58cb929a618cb09088492061,1566789859
18717653,1637724313,dewiiino,Dewiiino,KOTA BANJARMASIN,275,230d98a13f78280f7fd1e23e157d13af,1490166525
21332372,1637653611,deviprianti123088,Heroyellows,KOTA JAKARTA BARAT,10,aed958ffe500aa4bc68f8d809ea294e3,1493461489
180832107,1638017721,aynienoor,Aynienoor,KOTA CIMAHI,15,c0eaf37d728c0ed0f9316f9885d47f33,1568899753
90579400,1637765725,feibemonicasilalahi,feibemonicasilalahi,KOTA JAKARTA UTARA,41,2afc8fe60b6ca5461dd4982d18824dc9,1536922623
318695407,1637508422,ridwant129,ridwant129,KAB. BOGOR,33,599aa13674bee678a7d7f47578c9e62b,1601961645
51643990,1637630585,sherinindriyanti,sherinindriyanti,KAB. SUMEDANG,174,9ea9a0fb80dc0a77590c62cebb678893,1515471097
123428137,1637498409,anggara6surya,anggara6surya,KAB. BEKASI,19,ed09eb313e014b4b435df1be0bd44a62,1548756824
57888053,1637752517,eyana360,eyana360,KAB. BEKASI,11,83648d8448aae33b1107dc1f43d08fbd,1519434293
18099111,1637222352,nallacrs,nallacrs,KAB. SLEMAN,45,c7a1c91cfa0e93f051b7b906da426e76,1489382111
3461703,1637053647,mariajelita,mariajelita,KOTA PALEMBANG,426,,1455940863
160178875,1637755957,nabilaalmamutia.,NabilaAlmaMutia.,KOTA JAKARTA BARAT,52,532125e1478e2bc21e451655fd9bea13,1562240781
102057686,1637285351,putrinisranm,putriputee15,KAB. KUTAI TIMUR,306,f682953850fd6b3f13421e4e30126d81,1541566452
137438014,1637208982,yunitamaharani101,yunitamaharani101,KOTA MEDAN,49,e06a3967dee9321cf6adc16a44556336,1554139933
83771419,1637980452,popiefauziahr,popiefauziahr,KAB. SUBANG,52,653fc053a898ba7b61f074195c3bdb82,1533897750
34953619,1637303744,mamisprei,mamisprei,KOTA SEMARANG,252,d02db7dd22facc8360697a2cacc2f104,1505493167
175726327,1637247915,cyiepoet,cyiepoet,KOTA JAKARTA TIMUR,204,e8ca9e82f2f90fd2495c4b421d6cd390,1567579093
388118784,1637840635,iyessstore1,iyessstore1,KOTA BEKASI,5,79535409d9fbe4373b04957a62fc5bb0,1613375364
83630974,1637929361,kimizen1064,KimiZen1064,KAB. JEMBER,25,b92a630e5f62ff7c8bd7c341f142f236,1533818139
64139,1637712490,putrimishelia,putrimishelia,KAB. SEMARANG,100,30ec313cb70b16f731d98dbf5e6a7a1a,1435406523
103938018,1638016501,enokwulansari,enokwulansari,KOTA BEKASI,118,ab559a6b1bccb682599c6a32749b1f30,1541938143
242163607,1637879582,selvagimas,selvagimas,KAB. CIAMIS,7,88902fb99415d3c9b9604a6b88772f90,1586129338
369297267,1637821616,jotina888,jotina888,KOTA PONTIANAK,19,82b3303bcbb209fd961fbd128e5731c1,1609999474
250103646,1637252241,prie2607,prie2607,KOTA JAKARTA SELATAN,12,,1586859612
58038630,1638081320,salmapus,salmapus,KOTA DEPOK,295,2110d4e8fc5cd14723ed8bde899626ac,1519524658
36204436,1638000387,rinnysoendhary,rinnysoendhary,KOTA MEDAN,33,06b03fae68fb6176429936cea8acb496,1506402637
117133270,1637076848,ayunindr,ayuninDR,KAB. PRINGSEWU,419,523c3e0e352b02058df197e58f61b2e2,1546001077
86069642,1638004849,rimacahyani_,rimacahyani_,KOTA CILEGON,3,142256862258e931af30153e86f1e8c2,1535173453
291108477,1637955249,milakh28_,milakh28_,KAB. BEKASI,27,14bbad290aa470ec91784d0ee98fb54e,1596193968
90933037,1637163243,rina.silfia11,Rina.Silfia11,KOTA JAKARTA TIMUR,27,a4c930e02006928fc1199ab51fc94fa6,1537089641
111447761,1637907706,yessi_gasela,Yessi_gasela,KOTA JAKARTA BARAT,54,5bc2eef4f19099ec8b36199d8c34d592,1544099273
122737162,1637882966,novaisma05,novaisma05,KAB. BOGOR,182,,1548468730
11464738,1637387563,monicalistya,monicalistya,KAB. BOGOR,84,ff35d37be0e4fcbd905826986f88ff08,1477359003
106220385,1637318550,yenniqu12,yenniqu12,KOTA BANDUNG,9,,1542634626
48772232,1637927162,noys.hijab,noys.hijab,KOTA TANGERANG,69,78e33c497d50005eeb5f7bba3987dcbb,1513647958
6010295,1637666979,putricho,putricho,KOTA BANDAR LAMPUNG,82,8904db857b8333c42ca427acb14a03bf,1464079103
51184475,1637835088,khoikhoi_7,khoikhoi_7,KAB. CIAMIS,3,15a824cee700ae7c4d923c2c9bb6efc9,1515166954
87218686,1637795584,namiraayunda,namiraayunda,KOTA BANDUNG,199,8ae0e26b89cb9c1115d9a1b3174c9878,1535705123
64215707,1637753901,rara_1001,Rara_1001,KOTA PEKANBARU,72,dd602b746aa483
